Date,Time,Temp Humidity Index   ,Outside Temperature,WindChill,Hi Temperature,Low Temperature,Outside Humidity,DewPoint,WindSpeed,Hi,Wind Direction,Rain,Barometer,Inside  Temperature,Inside  Humidity,ArchivePeriod
02/06/2006,00:40,8.2,8.2,8.2,8.2,8.2,82,5.3,1,4,SW,0,1016.6,21.2,42,10
02/06/2006,00:50,8.2,8.2,8.2,8.3,8.2,83,5.5,1,5,SSW,0,1016.5,21.1,41,10
02/06/2006,01:00,8.3,8.3,8.3,8.3,8.2,83,5.6,0,3,WSW,0,1016.7,21.1,42,10
02/06/2006,01:10,8.3,8.3,8.3,8.3,8.3,83,5.6,1,4,W,0,1016.7,21.1,41,10
02/06/2006,01:20,8.3,8.3,8.3,8.4,8.3,83,5.6,1,3,SW,0,1016.7,21,42,10
02/06/2006,01:30,8.3,8.3,8.3,8.4,8.3,83,5.6,1,4,SW,0,1016.7,21,42,10
02/06/2006,01:40,8.4,8.4,8.4,8.4,8.3,83,5.7,1,3,WNW,0,1016.7,20.9,42,10
02/06/2006,01:50,8.4,8.4,8.4,8.4,8.4,83,5.7,1,3,SSW,0,1016.6,20.9,42,10
02/06/2006,02:00,8.4,8.4,8.4,8.4,8.4,83,5.7,0,3,SSW,0,1016.6,20.9,42,10
02/06/2006,02:10,8.4,8.4,8.4,8.4,8.4,83,5.7,0,3,SSW,0,1016.6,20.8,42,10
02/06/2006,02:20,8.4,8.4,8.4,8.4,8.4,84,5.8,1,3,S,0,1016.4,20.8,42,10
02/06/2006,02:30,8.4,8.4,8.4,8.4,8.4,84,5.8,1,4,SSW,0,1016.4,20.8,42,10
02/06/2006,02:40,8.4,8.4,8.4,8.5,8.4,84,5.9,1,4,SSW,0,1016.4,20.7,42,10
02/06/2006,02:50,8.5,8.5,8.5,8.5,8.4,83,5.8,1,3,SW,0,1016.4,20.7,42,10
02/06/2006,03:00,8.5,8.5,8.5,8.6,8.5,83,5.8,1,5,S,0,1016.3,20.7,42,10
02/06/2006,03:10,8.5,8.5,8.5,8.6,8.5,84,5.9,1,4,SW,0,1016.3,20.7,42,10
02/06/2006,03:20,8.5,8.5,8.5,8.6,8.5,83,5.8,1,3,WSW,0,1016.3,20.6,42,10
02/06/2006,03:30,8.5,8.5,8.5,8.6,8.5,84,5.9,1,4,SW,0,1016.3,20.6,42,10
02/06/2006,03:40,8.5,8.5,8.5,8.6,8.5,84,5.9,1,3,WSW,0,1016.3,20.6,42,10
02/06/2006,03:50,8.5,8.5,8.5,8.6,8.5,84,5.9,1,4,SW,0,1016.2,20.6,42,10
02/06/2006,04:00,8.6,8.6,8.6,8.6,8.6,84,6,1,5,SSW,0,1016.3,20.5,42,10
02/06/2006,04:10,8.6,8.6,8.6,8.6,8.6,84,6.1,1,4,SW,0,1016.3,20.5,42,10
02/06/2006,04:20,8.6,8.6,8.6,8.6,8.6,84,6,1,4,SW,0,1016.3,20.4,42,10
02/06/2006,04:30,8.6,8.6,8.6,8.6,8.6,84,6,1,3,SSW,0,1016.3,20.4,42,10
02/06/2006,04:40,8.6,8.6,8.6,8.6,8.5,84,6,1,3,SSW,0,1016.3,20.4,42,10
02/06/2006,04:50,8.5,8.5,8.5,8.6,8.5,85,6.1,1,4,SSW,0,1016.2,20.4,42,10
02/06/2006,05:00,8.6,8.6,8.6,8.6,8.6,85,6.2,1,4,SSW,0,1016.3,20.3,42,10
02/06/2006,05:10,8.6,8.6,8.6,8.7,8.6,85,6.2,1,3,SSW,0,1016.4,20.3,43,10
02/06/2006,05:20,8.6,8.6,8.6,8.6,8.6,85,6.2,1,3,SSW,0,1016.5,20.3,43,10
02/06/2006,05:30,8.7,8.7,8.7,8.8,8.6,85,6.3,0,3,SSW,0,1016.4,20.6,44,10
02/06/2006,05:40,8.9,8.9,8.9,9,8.7,85,6.5,1,4,SSW,0,1016.4,21.3,44,10
02/06/2006,05:50,9.1,9.1,9.1,9.3,9,85,6.7,1,5,S,0,1016.5,21.6,43,10
02/06/2006,06:00,9.4,9.4,9.4,9.5,9.3,85,7,1,5,SSW,0,1016.7,21.6,43,10
02/06/2006,06:10,9.7,9.7,9.7,9.8,9.5,84,7.1,1,6,SSW,0,1016.7,21.6,42,10
02/06/2006,06:20,9.9,9.9,9.9,10,9.8,83,7.2,1,7,SW,0,1016.6,21.7,42,10
02/06/2006,06:30,10.1,10.1,10.1,10.2,10,82,7.2,1,6,WSW,0,1016.7,21.8,42,10
02/06/2006,06:40,10.3,10.3,10.3,10.4,10.2,81,7.2,1,5,WSW,0,1016.8,21.9,42,10
02/06/2006,06:50,10.6,10.6,10.6,10.8,10.4,80,7.3,2,6,WSW,0,1016.8,21.8,42,10
02/06/2006,07:00,11,11,11,11.2,10.8,78,7.3,2,10,W,0,1016.8,21.8,41,10
02/06/2006,07:10,11.4,11.4,11.4,11.6,11.2,76,7.3,2,9,WSW,0,1016.8,21.8,41,10
02/06/2006,07:20,11.8,11.8,11.8,12,11.6,73,7.2,3,9,W,0,1016.9,21.9,41,10
02/06/2006,07:30,12.2,12.2,12.2,12.4,12,73,7.5,2,8,WSW,0,1016.8,22,42,10
02/06/2006,07:40,12.7,12.7,12.7,12.9,12.4,71,7.6,3,12,W,0,1016.8,22.1,41,10
02/06/2006,07:50,13.1,13.1,13.1,13.2,12.9,69,7.5,3,11,WSW,0,1016.9,22.1,41,10
02/06/2006,08:00,13.3,13.3,13.3,13.4,13.2,68,7.6,3,15,WSW,0,1016.9,22.2,41,10
02/06/2006,08:10,13.5,13.5,13.5,13.6,13.4,68,7.7,4,13,SW,0,1016.7,22.3,41,10
02/06/2006,08:20,13.7,13.7,13.7,13.8,13.6,67,7.7,4,13,WNW,0,1016.7,22.4,41,10
02/06/2006,08:30,13.9,13.9,13.9,13.9,13.8,67,7.9,4,15,W,0,1016.7,22.4,40,10
02/06/2006,08:40,14.1,14.1,14.1,14.1,13.9,67,8.1,3,9,WSW,0,1017,22.5,40,10
02/06/2006,08:50,14.2,14.2,14.2,14.3,14.1,66,7.9,4,12,W,0,1017,22.6,40,10
02/06/2006,09:00,14.5,14.5,13.5,14.8,14.3,65,8,5,15,WNW,0,1016.9,22.6,40,10
02/06/2006,09:10,14.9,14.9,13.9,15.1,14.8,64,8.2,5,15,W,0,1017,22.8,41,10
02/06/2006,09:20,15.3,15.3,14.3,15.4,15.1,62,8.1,5,13,W,0,1017,22.9,41,10
02/06/2006,09:30,15.6,15.6,14.6,15.7,15.4,62,8.3,5,14,WNW,0,1016.9,23.1,41,10
02/06/2006,09:40,15.9,15.9,15.9,16.1,15.7,61,8.4,4,18,W,0,1016.8,23.2,41,10
02/06/2006,09:50,16,16,14.4,16.1,15.9,61,8.5,6,20,WNW,0,1017,23.3,41,10
02/06/2006,10:00,16,16,16,16.1,15.9,61,8.5,4,13,W,0,1017.1,23.4,41,10
02/06/2006,10:10,16.1,16.1,15.2,16.2,16.1,60,8.3,5,14,WNW,0,1017.1,23.3,41,10
02/06/2006,10:20,16.2,16.2,16.2,16.3,16.2,60,8.4,4,15,WNW,0,1017.2,23.3,41,10
02/06/2006,10:30,16.4,16.4,16.4,16.5,16.3,59,8.4,4,14,WNW,0,1017.1,23.2,41,10
02/06/2006,10:40,16.6,16.6,16.6,16.6,16.5,60,8.8,4,13,WNW,0,1017.1,23.2,41,10
02/06/2006,10:50,16.7,16.7,16.7,16.7,16.6,60,8.9,3,10,SW,0,1017.2,23.1,41,10
02/06/2006,11:00,16.7,16.7,16.7,16.7,16.7,58,8.4,4,14,WNW,0,1017.2,23,41,10
02/06/2006,11:10,16.7,16.7,16.7,16.8,16.7,59,8.7,3,9,SW,0,1017.1,22.9,41,10
02/06/2006,11:20,16.7,16.7,16.7,16.8,16.7,59,8.7,3,12,WSW,0,1017.1,22.9,41,10
02/06/2006,11:30,16.8,16.8,16.8,16.9,16.7,59,8.7,4,13,WSW,0,1017.2,22.9,41,10
02/06/2006,11:40,16.9,16.9,16.9,17.1,16.9,58,8.6,4,13,WNW,0,1017,22.8,41,10
02/06/2006,11:50,17.2,17.2,17.2,17.2,17.1,58,8.8,4,12,W,0,1017.1,22.8,41,10
02/06/2006,12:00,17.1,17.1,17.1,17.2,17.1,60,9.3,4,13,WSW,0,1017.2,22.8,41,10
02/06/2006,12:10,17.1,17.1,17.1,17.1,17.1,59,9.1,3,9,SW,0,1017,22.7,41,10
02/06/2006,12:20,17.1,17.1,17.1,17.2,17.1,58,8.8,4,11,SSW,0,1017,22.7,41,10
02/06/2006,12:30,17.1,17.1,17.1,17.1,17.1,59,9.1,4,14,SW,0,1017.2,22.7,41,10
02/06/2006,12:40,17.1,17.1,17.1,17.2,17.1,59,9.1,3,11,SW,0,1017.2,22.7,41,10
02/06/2006,12:50,17.2,17.2,17.2,17.2,17.2,59,9.1,4,10,SW,0,1017.1,22.6,41,10
02/06/2006,13:00,17.2,17.2,17.2,17.3,17.2,60,9.4,3,9,W,0,1017.1,22.6,41,10
02/06/2006,13:10,17.5,17.5,17.5,17.6,17.3,59,9.4,3,11,SW,0,1017.2,22.6,41,10
02/06/2006,13:20,17.7,17.7,17.7,17.7,17.6,58,9.3,4,13,SW,0,1017.1,22.6,41,10
02/06/2006,13:30,17.6,17.6,17.6,17.7,17.5,58,9.2,4,10,SW,0,1017.1,22.5,41,10
02/06/2006,13:40,17.4,17.4,17.4,17.5,17.4,58,9.1,4,13,SW,0,1017.1,22.5,41,10
02/06/2006,13:50,17.4,17.4,17.4,17.4,17.4,59,9.3,4,8,SSW,0,1017.3,22.4,41,10
02/06/2006,14:00,17.4,17.4,17.4,17.4,17.4,59,9.3,3,10,SW,0,1017.3,22.4,41,10
02/06/2006,14:10,17.4,17.4,17.4,17.4,17.4,58,9.1,3,9,SSW,0,1017.2,22.4,41,10
02/06/2006,14:20,17.4,17.4,17.4,17.4,17.3,59,9.3,3,11,SW,0,1017.4,22.4,41,10
02/06/2006,14:30,17.3,17.3,17.3,17.3,17.2,59,9.2,4,8,SW,0,1017.4,22.3,41,10
02/06/2006,14:40,17.1,17.1,17.1,17.2,17.1,59,9.1,4,11,SW,0,1017.4,22.3,41,10
02/06/2006,14:50,17.1,17.1,17.1,17.2,17.1,58,8.8,4,11,SW,0,1017.5,22.3,41,10
02/06/2006,15:00,17.1,17.1,16.2,17.1,17.1,57,8.5,5,15,WNW,0,1017.4,22.3,41,10
02/06/2006,15:10,17.1,17.1,17.1,17.1,17.1,58,8.7,3,8,WSW,0,1017.4,22.3,41,10
02/06/2006,15:20,17,17,17,17.1,17,58,8.7,3,8,SW,0,1017.3,22.2,41,10
02/06/2006,15:30,17,17,17,17.1,17,58,8.7,3,12,WNW,0,1017.4,22.2,41,10
02/06/2006,15:40,17.1,17.1,17.1,17.1,17,57,8.5,3,9,W,0,1017.4,22.2,41,10
02/06/2006,15:50,16.9,16.9,16.9,17,16.9,58,8.6,4,16,WSW,0,1017.3,22.2,41,10
02/06/2006,16:00,16.9,16.9,16.9,16.9,16.9,58,8.6,4,14,WNW,0,1017.3,22.2,41,10
02/06/2006,16:10,16.9,16.9,16.9,16.9,16.9,58,8.6,3,11,WSW,0,1017.2,22.1,41,10
02/06/2006,16:20,16.8,16.8,16.8,16.9,16.8,58,8.6,3,10,SW,0,1017.2,22.1,41,10
02/06/2006,16:30,16.7,16.7,16.7,16.8,16.6,58,8.4,3,11,W,0,1017.2,22.1,41,10
02/06/2006,16:40,16.6,16.6,15.7,16.6,16.6,57,8.1,5,15,WNW,0,1017.4,22.1,41,10
02/06/2006,16:50,16.6,16.6,15.7,16.7,16.6,57,8.1,5,15,WNW,0,1017.3,22.1,41,10
02/06/2006,17:00,16.6,16.6,16.6,16.6,16.6,56,7.8,3,12,W,0,1017.4,22,41,10
02/06/2006,17:10,16.5,16.5,16.5,16.6,16.4,56,7.7,3,11,SW,0,1017.2,22,41,10
02/06/2006,17:20,16.4,16.4,16.4,16.4,16.3,57,7.8,3,12,WSW,0,1017.2,21.9,41,10
02/06/2006,17:30,16.3,16.3,16.3,16.4,16.3,58,8.1,3,10,SW,0,1017.2,21.9,41,10
02/06/2006,17:40,16.2,16.2,16.2,16.3,16.2,57,7.7,3,10,SW,0,1017.2,21.9,41,10
02/06/2006,17:50,16.1,16.1,16.1,16.2,16.1,57,7.6,3,12,W,0,1017.3,21.9,41,10
02/06/2006,18:00,16.2,16.2,16.2,16.2,16.1,58,7.9,3,12,WSW,0,1017.4,21.9,41,10
02/06/2006,18:10,15.9,15.9,15.9,16.1,15.9,59,7.9,3,10,SW,0,1017.4,21.9,41,10
02/06/2006,18:20,15.8,15.8,15.8,15.9,15.7,59,7.8,3,10,WSW,0,1017.4,22.6,41,10
02/06/2006,18:30,15.6,15.6,15.6,15.7,15.4,59,7.6,3,11,WSW,0,1017.5,22.9,41,10
02/06/2006,18:40,15.3,15.3,15.3,15.4,15.2,60,7.6,2,7,SW,0,1017.4,23.2,41,10
02/06/2006,18:50,15.1,15.1,15.1,15.2,14.9,61,7.6,2,7,SW,0,1017.4,23.4,40,10
02/06/2006,19:00,14.8,14.8,14.8,14.9,14.7,62,7.6,3,12,SW,0,1017.4,23.6,40,10
02/06/2006,19:10,14.6,14.6,14.6,14.7,14.4,63,7.6,3,13,WNW,0,1017.4,23.7,39,10
02/06/2006,19:20,14.3,14.3,14.3,14.4,14.2,63,7.3,3,11,W,0,1017.3,23.7,39,10
02/06/2006,19:30,14,14,14,14.2,13.9,64,7.3,3,8,WSW,0,1017.5,23.7,39,10
02/06/2006,19:40,13.7,13.7,13.7,13.9,13.6,64,7.1,2,9,SW,0,1017.7,23.6,39,10
02/06/2006,19:50,13.5,13.5,13.5,13.6,13.4,65,7.1,2,4,SSW,0,1017.8,23.6,40,10
02/06/2006,20:00,13.3,13.3,13.3,13.4,13.2,66,7.1,2,5,SSW,0,1017.9,23.8,40,10
02/06/2006,20:10,13.1,13.1,13.1,13.2,12.9,66,6.8,1,6,W,0,1018.1,24,40,10
02/06/2006,20:20,12.8,12.8,12.8,12.9,12.7,67,6.9,2,5,SW,0,1018.3,23.8,40,10
02/06/2006,20:30,12.6,12.6,12.6,12.7,12.4,67,6.6,2,6,WSW,0,1018.3,23.6,40,10
02/06/2006,20:40,12.3,12.3,12.3,12.4,12.2,67,6.4,2,6,SW,0,1018.5,23.5,40,10
02/06/2006,20:50,12.1,12.1,12.1,12.2,11.9,68,6.3,2,4,SSW,0,1018.5,23.4,41,10
02/06/2006,21:00,11.8,11.8,11.8,11.9,11.7,69,6.3,2,3,SSW,0,1018.4,23.3,41,10
02/06/2006,21:10,11.6,11.6,11.6,11.7,11.5,70,6.3,1,4,SSW,0,1018.4,23.2,41,10
02/06/2006,21:20,11.4,11.4,11.4,11.5,11.3,70,6.1,2,6,SSW,0,1018.4,23.1,41,10
02/06/2006,21:30,11.2,11.2,11.2,11.3,11.1,71,6.2,2,6,SSW,0,1018.3,23,41,10
02/06/2006,21:40,11.1,11.1,11.1,11.2,11,72,6.2,1,5,S,0,1018.3,22.9,41,10
02/06/2006,21:50,10.9,10.9,10.9,11,10.9,72,6.1,1,4,SSE,0,1018.4,22.8,41,10
02/06/2006,22:00,10.8,10.8,10.8,10.9,10.7,72,6,1,5,W,0,1018.3,22.7,41,10
02/06/2006,22:10,10.7,10.7,10.7,10.8,10.6,73,6.1,1,4,SW,0,1018.5,22.6,41,10
02/06/2006,22:20,10.5,10.5,10.5,10.6,10.4,74,6.1,1,4,SW,0,1018.5,22.6,41,10
02/06/2006,22:30,10.3,10.3,10.3,10.4,10.2,74,5.8,0,3,SSW,0,1018.5,22.4,41,10
02/06/2006,22:40,10.1,10.1,10.1,10.2,10,75,5.9,0,2,SSW,0,1018.5,22.3,41,10
02/06/2006,22:50,9.9,9.9,9.9,10,9.8,76,5.9,1,7,W,0,1018.4,22.3,41,10
02/06/2006,23:00,9.8,9.8,9.8,9.9,9.7,77,5.9,0,3,SSW,0,1018.4,22.2,41,10
02/06/2006,23:10,9.7,9.7,9.7,9.7,9.6,77,5.8,1,7,WSW,0,1018.4,22.2,41,10
02/06/2006,23:20,9.6,9.6,9.6,9.6,9.6,78,5.9,1,5,SSW,0,1018.3,22.1,41,10
02/06/2006,23:30,9.6,9.6,9.6,9.6,9.5,78,5.9,1,4,SSE,0,1018.3,22.1,42,10
02/06/2006,23:40,9.5,9.5,9.5,9.6,9.4,78,5.8,1,3,SW,0,1018.3,22.1,41,10
02/06/2006,23:50,9.4,9.4,9.4,9.4,9.3,78,5.8,1,3,SSW,0,1018.3,22,41,10
03/06/2006,00:00,9.2,9.2,9.2,9.3,9.2,78,5.6,1,3,SSW,0,1018.3,21.9,42,10
03/06/2006,00:10,9.1,9.1,9.1,9.2,8.9,78,5.4,0,4,SSW,0,1018.3,21.9,42,10
03/06/2006,00:20,8.9,8.9,8.9,9,8.8,79,5.4,0,5,SSW,0,1018.4,21.9,42,10
03/06/2006,00:30,8.7,8.7,8.7,8.8,8.6,79,5.3,0,3,W,0,1018.4,21.8,42,10
03/06/2006,00:40,8.6,8.6,8.6,8.6,8.5,79,5.1,0,3,WNW,0,1018.4,21.8,42,10
03/06/2006,00:50,8.4,8.4,8.4,8.5,8.3,80,5.2,0,2,WNW,0,1018.4,21.8,42,10
03/06/2006,01:00,8.3,8.3,8.3,8.3,8.2,80,5.1,0,3,WNW,0,1018.3,21.7,42,10
03/06/2006,01:10,8.2,8.2,8.2,8.2,8.1,81,5.1,0,2,W,0,1018.4,21.7,42,10
03/06/2006,01:20,8.1,8.1,8.1,8.1,8,81,5,0,3,W,0,1018.2,21.7,42,10
03/06/2006,01:30,7.9,7.9,7.9,8,7.9,81,4.9,0,3,WSW,0,1018.3,21.6,42,10
03/06/2006,01:40,7.9,7.9,7.9,7.9,7.9,82,5,0,3,W,0,1018.2,21.6,42,10
03/06/2006,01:50,7.9,7.9,7.9,7.9,7.8,83,5.2,0,2,SW,0,1018.2,21.6,42,10
03/06/2006,02:00,7.8,7.8,7.8,7.8,7.8,83,5.1,1,4,SW,0,1018.3,21.5,42,10
03/06/2006,02:10,7.7,7.7,7.7,7.8,7.7,83,5,1,3,WSW,0,1018.2,21.5,42,10
03/06/2006,02:20,7.7,7.7,7.7,7.7,7.7,84,5.2,0,3,W,0,1018.3,21.4,42,10
03/06/2006,02:30,7.7,7.7,7.7,7.7,7.6,84,5.1,0,2,W,0,1018.2,21.4,42,10
03/06/2006,02:40,7.6,7.6,7.6,7.6,7.4,84,5.1,1,3,SW,0,1018.3,21.4,42,10
03/06/2006,02:50,7.4,7.4,7.4,7.5,7.4,84,4.9,1,3,SSW,0,1018.1,21.3,42,10
03/06/2006,03:00,7.4,7.4,7.4,7.4,7.3,84,4.9,0,4,W,0,1018.1,21.3,42,10
03/06/2006,03:10,7.3,7.3,7.3,7.3,7.2,84,4.8,1,4,W,0,1017.9,21.3,42,10
03/06/2006,03:20,7.2,7.2,7.2,7.3,7.2,85,4.9,1,5,WNW,0,1018,21.3,42,10
03/06/2006,03:30,7.2,7.2,7.2,7.2,7.1,86,5,1,4,SSE,0,1018.1,21.2,42,10
03/06/2006,03:40,7.2,7.2,7.2,7.2,7.1,86,5,1,3,W,0,1018.1,21.2,43,10
03/06/2006,03:50,7.2,7.2,7.2,7.2,7.2,86,5.1,1,5,SW,0,1018,21.2,42,10
03/06/2006,04:00,7.3,7.3,7.3,7.3,7.2,87,5.3,2,5,SSW,0,1018,21.1,43,10
03/06/2006,04:10,7.3,7.3,7.3,7.3,7.2,87,5.3,2,5,SSW,0,1018.1,21.1,43,10
03/06/2006,04:20,7.4,7.4,7.4,7.4,7.3,87,5.4,2,6,WSW,0,1018.2,21.1,43,10
03/06/2006,04:30,7.5,7.5,7.5,7.6,7.4,87,5.5,2,7,W,0,1018.3,21.1,43,10
03/06/2006,04:40,7.6,7.6,7.6,7.7,7.6,88,5.8,2,6,WSW,0,1018.3,21,43,10
03/06/2006,04:50,7.7,7.7,7.7,7.8,7.7,88,5.9,2,6,SSW,0,1018.3,21,43,10
03/06/2006,05:00,7.9,7.9,7.9,8.1,7.8,88,6.1,2,4,SSW,0,1018.3,20.9,43,10
03/06/2006,05:10,8.2,8.2,8.2,8.3,8.1,88,6.3,2,5,SSW,0,1018.3,21.1,43,10
03/06/2006,05:20,8.3,8.3,8.3,8.4,8.3,87,6.3,1,7,SW,0,1018.4,21.7,43,10
03/06/2006,05:30,8.4,8.4,8.4,8.5,8.4,87,6.4,2,9,SSW,0,1018.4,22.1,42,10
03/06/2006,05:40,8.6,8.6,8.6,8.6,8.4,87,6.5,1,4,SW,0,1018.5,22.2,41,10
03/06/2006,05:50,8.7,8.7,8.7,8.8,8.6,86,6.4,1,5,W,0,1018.7,22.1,41,10
03/06/2006,06:00,8.9,8.9,8.9,9,8.8,86,6.7,2,6,SW,0,1018.6,21.9,41,10
03/06/2006,06:10,9.2,9.2,9.2,9.3,9,85,6.8,2,5,SSW,0,1018.6,21.8,41,10
03/06/2006,06:20,9.4,9.4,9.4,9.5,9.3,85,7,1,8,SSW,0,1018.5,21.8,41,10
03/06/2006,06:30,9.6,9.6,9.6,9.8,9.5,84,7.1,2,8,SW,0,1018.6,21.9,41,10
03/06/2006,06:40,9.9,9.9,9.9,10.1,9.7,83,7.2,2,7,WSW,0,1018.6,21.9,41,10
03/06/2006,06:50,10.2,10.2,10.2,10.3,10.1,83,7.4,2,8,WSW,0,1018.6,21.9,41,10
03/06/2006,07:00,10.5,10.5,10.5,10.7,10.3,82,7.6,2,6,SW,0,1018.5,22,41,10
03/06/2006,07:10,10.8,10.8,10.8,10.9,10.6,81,7.7,2,6,SSW,0,1018.5,22.1,40,10
03/06/2006,07:20,11.1,11.1,11.1,11.3,10.9,81,8,2,4,SSW,0,1018.6,22.1,40,10
03/06/2006,07:30,11.5,11.5,11.5,11.7,11.3,80,8.2,2,7,SW,0,1018.5,22.1,40,10
03/06/2006,07:40,11.9,11.9,11.9,12.1,11.7,78,8.2,2,7,S,0,1018.4,22.2,40,10
03/06/2006,07:50,12.2,12.2,12.2,12.3,12.1,77,8.3,2,8,SW,0,1018.4,22.2,40,10
03/06/2006,08:00,12.4,12.4,12.4,12.5,12.3,77,8.5,2,11,SW,0,1018.4,22.2,40,10
03/06/2006,08:10,12.7,12.7,12.7,12.8,12.5,76,8.6,2,8,SW,0,1018.6,22.3,41,10
03/06/2006,08:20,13,13,13,13.2,12.8,76,8.9,2,5,SSW,0,1018.7,22.3,41,10
03/06/2006,08:30,13.4,13.4,13.4,13.6,13.2,74,8.9,2,5,SW,0,1018.7,22.3,41,10
03/06/2006,08:40,13.8,13.8,13.8,14.1,13.7,73,9.1,2,5,SSW,0,1018.7,22.3,41,10
03/06/2006,08:50,14.2,14.2,14.2,14.4,14.1,72,9.3,2,8,SSW,0,1018.7,22.3,41,10
03/06/2006,09:00,14.7,14.7,14.7,15.1,14.4,71,9.5,3,7,SSW,0,1018.7,22.3,41,10
03/06/2006,09:10,15.4,15.4,15.4,15.8,15.1,69,9.8,3,6,SSW,0,1018.6,22.2,41,10
03/06/2006,09:20,15.9,15.9,15.9,16.1,15.8,67,9.8,2,9,W,0,1018.5,22.2,41,10
03/06/2006,09:30,16.3,16.3,16.3,16.5,16.1,66,10,3,7,SW,0,1018.3,22.2,41,10
03/06/2006,09:40,16.6,16.6,16.6,16.7,16.5,65,10,2,7,SW,0,1018.3,22.2,41,10
03/06/2006,09:50,16.7,16.7,16.7,16.7,16.6,65,10.1,3,9,SSW,0,1018.4,22.2,41,10
03/06/2006,10:00,16.6,16.6,16.6,16.7,16.6,66,10.2,3,8,SW,0,1018.4,22.2,41,10
03/06/2006,10:10,16.6,16.6,16.6,16.7,16.6,66,10.2,2,6,SSW,0,1018.3,22.2,41,10
03/06/2006,10:20,16.6,16.6,16.6,16.6,16.5,67,10.4,2,9,SSW,0,1018.3,22.3,42,10
03/06/2006,10:30,16.6,16.6,16.6,16.7,16.6,66,10.2,3,6,SW,0,1018.2,22.3,42,10
03/06/2006,10:40,16.8,16.8,16.8,16.8,16.7,66,10.4,3,9,SW,0,1018.2,22.3,42,10
03/06/2006,10:50,16.8,16.8,16.8,16.9,16.8,65,10.2,3,6,SW,0,1018.2,22.3,42,10
03/06/2006,11:00,16.9,16.9,16.9,16.9,16.8,66,10.5,3,6,SW,0,1018.1,22.3,42,10
03/06/2006,11:10,17.1,17.1,17.1,17.2,16.9,66,10.7,2,7,SW,0,1018.2,22.4,42,10
03/06/2006,11:20,17.4,17.4,17.4,17.5,17.2,64,10.5,3,10,SW,0,1018.2,22.4,42,10
03/06/2006,11:30,17.6,17.6,17.6,17.6,17.5,64,10.7,2,6,SSW,0,1018.2,22.4,42,10
03/06/2006,11:40,17.6,17.6,17.6,17.8,17.6,64,10.7,2,13,SW,0,1018.2,22.4,42,10
03/06/2006,11:50,18,18,18,18.2,17.8,64,11.1,3,6,SW,0,1018,22.5,42,10
03/06/2006,12:00,18.3,18.3,18.3,18.3,18.2,62,10.9,2,7,SSW,0,1018,22.5,42,10
03/06/2006,12:10,18.3,18.3,18.3,18.3,18.2,61,10.6,2,5,SSW,0,1018.1,22.6,43,10
03/06/2006,12:20,18.1,18.1,18.1,18.3,18,62,10.7,2,5,SSW,0,1018.1,22.6,43,10
03/06/2006,12:30,17.8,17.8,17.8,17.9,17.8,63,10.7,2,6,S,0,1018.1,22.6,43,10
03/06/2006,12:40,17.8,17.8,17.8,17.8,17.8,63,10.7,2,5,W,0,1017.9,22.6,43,10
03/06/2006,12:50,17.8,17.8,17.8,17.8,17.8,63,10.7,2,6,SW,0,1018,22.6,43,10
03/06/2006,13:00,17.7,17.7,17.7,17.8,17.6,63,10.6,2,6,SSW,0,1018,22.6,43,10
03/06/2006,13:10,17.6,17.6,17.6,17.6,17.6,65,10.9,2,9,SSW,0,1018,22.6,43,10
03/06/2006,13:20,17.7,17.7,17.7,17.8,17.6,64,10.8,3,6,SSW,0,1018,22.6,43,10
03/06/2006,13:30,17.9,17.9,17.9,18,17.8,64,11.1,2,7,SSW,0,1018,22.6,43,10
03/06/2006,13:40,18.1,18.1,18.1,18.2,18,64,11.2,3,9,SSW,0,1017.9,22.6,43,10
03/06/2006,13:50,18.4,18.4,18.4,18.6,18.2,62,11,3,9,SW,0,1017.9,22.6,43,10
03/06/2006,14:00,18.6,18.6,18.6,18.7,18.6,61,10.9,2,10,W,0,1017.8,22.6,43,10
03/06/2006,14:10,18.8,18.8,18.8,18.9,18.7,61,11.1,3,10,W,0,1018,22.7,46,10
03/06/2006,14:20,19.1,19.1,19.1,19.3,18.9,60,11.2,3,11,SW,0,1017.9,22.8,46,10
03/06/2006,14:30,19.3,19.3,19.3,19.4,19.2,59,11.1,4,11,W,0,1017.9,22.8,45,10
03/06/2006,14:40,19.5,19.5,19.5,19.6,19.4,60,11.6,3,12,WNW,0,1017.9,22.9,45,10
03/06/2006,14:50,19.6,19.6,19.6,19.7,19.6,59,11.4,3,12,W,0,1017.9,23,45,10
03/06/2006,15:00,19.6,19.6,19.6,19.7,19.5,58,11.1,3,10,WNW,0,1017.9,23.1,45,10
03/06/2006,15:10,19.4,19.4,19.4,19.5,19.4,60,11.5,2,10,WNW,0,1017.8,23.1,45,10
03/06/2006,15:20,19.4,19.4,19.4,19.4,19.3,60,11.4,1,6,SW,0,1017.8,23.1,45,10
03/06/2006,15:30,19.2,19.2,19.2,19.3,19.2,60,11.3,2,7,SW,0,1017.8,23.1,45,10
03/06/2006,15:40,19.1,19.1,19.1,19.2,19,61,11.4,2,9,W,0,1017.7,23.1,45,10
03/06/2006,15:50,19,19,19,19,19,59,10.8,2,7,WNW,0,1017.7,23.1,45,10
03/06/2006,16:00,19,19,19,19,18.9,58,10.6,2,6,WNW,0,1017.7,23.1,45,10
